"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/acc1__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/acc1__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/acc1__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/acc1__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/acc1__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/acc1__MAX"
"92200","95.83910205696202","95.83910205696202","95.83910205696202","94.67464398734177","94.67464398734177","94.67464398734177","96.84533227848101","96.84533227848101","96.84533227848101","31.709849683544302","31.709849683544302","31.709849683544302","87.00801028481013","87.00801028481013","87.00801028481013","97.5449960443038","97.5449960443038","97.5449960443038"
"92250","95.86535177595628","95.86535177595628","95.86535177595628","94.59315232240438","94.59315232240438","94.59315232240438","96.87286543715847","96.87286543715847","96.87286543715847","31.64489412568306","31.64489412568306","31.64489412568306","86.98983948087432","86.98983948087432","86.98983948087432","97.55165642076503","97.55165642076503","97.55165642076503"
"92300","96.03125","96.03125","96.03125","94.3125","94.3125","94.3125","97.21875","97.21875","97.21875","31.03125","31.03125","31.03125","86.78125","86.78125","86.78125","97.75","97.75","97.75"
"92350","96.07291666666667","96.07291666666667","96.07291666666667","94.16666666666667","94.16666666666667","94.16666666666667","97.04166666666667","97.04166666666667","97.04166666666667","31.9375","31.9375","31.9375","87.16666666666667","87.16666666666667","87.16666666666667","97.66666666666667","97.66666666666667","97.66666666666667"
"92400","96.14375","96.14375","96.14375","94.53125","94.53125","94.53125","97","97","97","31.94375","31.94375","31.94375","87.38125","87.38125","87.38125","97.6125","97.6125","97.6125"
"92450","96.20982142857143","96.20982142857143","96.20982142857143","94.66517857142857","94.66517857142857","94.66517857142857","97.05803571428571","97.05803571428571","97.05803571428571","32.20982142857143","32.20982142857143","32.20982142857143","87.61607142857143","87.61607142857143","87.61607142857143","97.58482142857143","97.58482142857143","97.58482142857143"
"92500","96.16319444444444","96.16319444444444","96.16319444444444","94.64236111111111","94.64236111111111","94.64236111111111","97.05208333333333","97.05208333333333","97.05208333333333","32.017361111111114","32.017361111111114","32.017361111111114","87.58680555555556","87.58680555555556","87.58680555555556","97.57291666666667","97.57291666666667","97.57291666666667"
"92550","96.05397727272727","96.05397727272727","96.05397727272727","94.61363636363636","94.61363636363636","94.61363636363636","97.00568181818181","97.00568181818181","97.00568181818181","31.832386363636363","31.832386363636363","31.832386363636363","87.35227272727273","87.35227272727273","87.35227272727273","97.51420454545455","97.51420454545455","97.51420454545455"
"92600","95.98317307692308","95.98317307692308","95.98317307692308","94.5673076923077","94.5673076923077","94.5673076923077","97.02884615384616","97.02884615384616","97.02884615384616","31.8125","31.8125","31.8125","87.2860576923077","87.2860576923077","87.2860576923077","97.5264423076923","97.5264423076923","97.5264423076923"
"92650","95.98125","95.98125","95.98125","94.58125","94.58125","94.58125","97.00416666666666","97.00416666666666","97.00416666666666","31.766666666666666","31.766666666666666","31.766666666666666","87.16875","87.16875","87.16875","97.54375","97.54375","97.54375"
"92700","95.42738970588235","95.42738970588235","95.42738970588235","94.32444852941177","94.32444852941177","94.32444852941177","96.8060661764706","96.8060661764706","96.8060661764706","32.146139705882355","32.146139705882355","32.146139705882355","87.13235294117646","87.13235294117646","87.13235294117646","97.56433823529412","97.56433823529412","97.56433823529412"
"92750","95.78683035714286","95.78683035714286","95.78683035714286","94.94047619047619","94.94047619047619","94.94047619047619","96.94010416666667","96.94010416666667","96.94010416666667","32.30096726190476","32.30096726190476","32.30096726190476","87.3139880952381","87.3139880952381","87.3139880952381","97.67485119047619","97.67485119047619","97.67485119047619"
"92800","95.80223880597015","95.80223880597015","95.80223880597015","94.85774253731343","94.85774253731343","94.85774253731343","96.99160447761194","96.99160447761194","96.99160447761194","31.943796641791046","31.943796641791046","31.943796641791046","87.29594216417911","87.29594216417911","87.29594216417911","97.66791044776119","97.66791044776119","97.66791044776119"
"92850","95.80078125","95.80078125","95.80078125","94.73080842391305","94.73080842391305","94.73080842391305","96.97690217391305","96.97690217391305","96.97690217391305","32.08220108695652","32.08220108695652","32.08220108695652","87.24099864130434","87.24099864130434","87.24099864130434","97.6477581521739","97.6477581521739","97.6477581521739"
"92900","95.83667200854701","95.83667200854701","95.83667200854701","94.72823183760684","94.72823183760684","94.72823183760684","96.9951923076923","96.9951923076923","96.9951923076923","31.82091346153846","31.82091346153846","31.82091346153846","87.17948717948718","87.17948717948718","87.17948717948718","97.58279914529915","97.58279914529915","97.58279914529915"
"92950","95.76364436619718","95.76364436619718","95.76364436619718","94.67154489436619","94.67154489436619","94.67154489436619","96.95202464788733","96.95202464788733","96.95202464788733","31.695642605633804","31.695642605633804","31.695642605633804","87.16989436619718","87.16989436619718","87.16989436619718","97.49119718309859","97.49119718309859","97.49119718309859"
"93000","95.83879116766467","95.83879116766467","95.83879116766467","94.76749625748504","94.76749625748504","94.76749625748504","97.062125748503","97.062125748503","97.062125748503","31.638285928143713","31.638285928143713","31.638285928143713","87.21463323353294","87.21463323353294","87.21463323353294","97.58607784431138","97.58607784431138","97.58607784431138"
"93050","95.849609375","95.849609375","95.849609375","94.74690755208333","94.74690755208333","94.74690755208333","97.07438151041667","97.07438151041667","97.07438151041667","31.528727213541668","31.528727213541668","31.528727213541668","87.16634114583333","87.16634114583333","87.16634114583333","97.57283528645833","97.57283528645833","97.57283528645833"
"93100","96.03924418604652","96.03924418604652","96.03924418604652","94.93095930232558","94.93095930232558","94.93095930232558","96.875","96.875","96.875","31.57703488372093","31.57703488372093","31.57703488372093","88.00872093023256","88.00872093023256","88.00872093023256","97.61991279069767","97.61991279069767","97.61991279069767"
"93150","96.11895161290323","96.11895161290323","96.11895161290323","95.0184811827957","95.0184811827957","95.0184811827957","97.15221774193549","97.15221774193549","97.15221774193549","31.644825268817204","31.644825268817204","31.644825268817204","87.61760752688173","87.61760752688173","87.61760752688173","97.58064516129032","97.58064516129032","97.58064516129032"
"93200","96.16477272727273","96.16477272727273","96.16477272727273","94.8590472027972","94.8590472027972","94.8590472027972","97.17548076923077","97.17548076923077","97.17548076923077","31.74715909090909","31.74715909090909","31.74715909090909","87.6256555944056","87.6256555944056","87.6256555944056","97.6125437062937","97.6125437062937","97.6125437062937"
"93250","96.07351036269431","96.07351036269431","96.07351036269431","94.74579015544042","94.74579015544042","94.74579015544042","97.17454663212435","97.17454663212435","97.17454663212435","31.70336787564767","31.70336787564767","31.70336787564767","87.51619170984456","87.51619170984456","87.51619170984456","97.62386658031087","97.62386658031087","97.62386658031087"
"93300","96.1548353909465","96.1548353909465","96.1548353909465","94.78845164609054","94.78845164609054","94.78845164609054","97.22543724279835","97.22543724279835","97.22543724279835","31.619727366255145","31.619727366255145","31.619727366255145","87.44212962962963","87.44212962962963","87.44212962962963","97.55979938271605","97.55979938271605","97.55979938271605"
"93350","96.21373720136519","96.21373720136519","96.21373720136519","94.80322098976109","94.80322098976109","94.80322098976109","97.20829778156997","97.20829778156997","97.20829778156997","31.796608361774744","31.796608361774744","31.796608361774744","87.53466296928327","87.53466296928327","87.53466296928327","97.63225255972696","97.63225255972696","97.63225255972696"
"93400","96.22585641399417","96.22585641399417","96.22585641399417","94.78862973760933","94.78862973760933","94.78862973760933","97.1870444606414","97.1870444606414","97.1870444606414","31.716927842565596","31.716927842565596","31.716927842565596","87.53188775510205","87.53188775510205","87.53188775510205","97.62663994169097","97.62663994169097","97.62663994169097"
"93450","96.09375","96.09375","96.09375","95.3125","95.3125","95.3125","98.046875","98.046875","98.046875","32.421875","32.421875","32.421875","91.40625","91.40625","91.40625","96.484375","96.484375","96.484375"
"93500","96.19891826923077","96.19891826923077","96.19891826923077","95.16225961538461","95.16225961538461","95.16225961538461","97.40084134615384","97.40084134615384","97.40084134615384","31.505408653846153","31.505408653846153","31.505408653846153","87.83052884615384","87.83052884615384","87.83052884615384","97.80649038461539","97.80649038461539","97.80649038461539"
"93550","96.09375","96.09375","96.09375","95.09037990196079","95.09037990196079","95.09037990196079","97.37285539215686","97.37285539215686","97.37285539215686","31.464460784313726","31.464460784313726","31.464460784313726","87.66850490196079","87.66850490196079","87.66850490196079","97.84007352941177","97.84007352941177","97.84007352941177"
"93600","96.18626644736842","96.18626644736842","96.18626644736842","95.12232730263158","95.12232730263158","95.12232730263158","97.42495888157895","97.42495888157895","97.42495888157895","31.517269736842106","31.517269736842106","31.517269736842106","87.81352796052632","87.81352796052632","87.81352796052632","97.82586348684211","97.82586348684211","97.82586348684211"
"93650","96.16723391089108","96.16723391089108","96.16723391089108","95.08431311881188","95.08431311881188","95.08431311881188","97.37778465346534","97.37778465346534","97.37778465346534","31.559405940594058","31.559405940594058","31.559405940594058","87.74752475247524","87.74752475247524","87.74752475247524","97.79935024752476","97.79935024752476","97.79935024752476"
"93700","96.14955357142857","96.14955357142857","96.14955357142857","95.18539186507937","95.18539186507937","95.18539186507937","97.34002976190476","97.34002976190476","97.34002976190476","31.736731150793652","31.736731150793652","31.736731150793652","87.65190972222223","87.65190972222223","87.65190972222223","97.82676091269842","97.82676091269842","97.82676091269842"
"93750","96.12737996688742","96.12737996688742","96.12737996688742","95.10554635761589","95.10554635761589","95.10554635761589","97.32512417218543","97.32512417218543","97.32512417218543","31.594060430463575","31.594060430463575","31.594060430463575","87.63193294701986","87.63193294701986","87.63193294701986","97.83992135761589","97.83992135761589","97.83992135761589"
"93800","96.15589488636364","96.15589488636364","96.15589488636364","95.14604048295455","95.14604048295455","95.14604048295455","97.3233309659091","97.3233309659091","97.3233309659091","31.611772017045453","31.611772017045453","31.611772017045453","87.7041903409091","87.7041903409091","87.7041903409091","97.85822088068181","97.85822088068181","97.85822088068181"
"93850","95.95170454545455","95.95170454545455","95.95170454545455","94.17613636363636","94.17613636363636","94.17613636363636","96.94602272727273","96.94602272727273","96.94602272727273","31.74715909090909","31.74715909090909","31.74715909090909","86.71875","86.71875","86.71875","97.1590909090909","97.1590909090909","97.1590909090909"
"93900","96.13217213114754","96.13217213114754","96.13217213114754","94.65932377049181","94.65932377049181","94.65932377049181","97.15676229508196","97.15676229508196","97.15676229508196","32.83811475409836","32.83811475409836","32.83811475409836","87.84579918032787","87.84579918032787","87.84579918032787","97.79713114754098","97.79713114754098","97.79713114754098"
"93950","96.13597972972973","96.13597972972973","96.13597972972973","94.72128378378379","94.72128378378379","94.72128378378379","97.240990990991","97.240990990991","97.240990990991","32.122747747747745","32.122747747747745","32.122747747747745","87.75337837837837","87.75337837837837","87.75337837837837","97.93778153153153","97.93778153153153","97.93778153153153"
"94000","96.1616847826087","96.1616847826087","96.1616847826087","94.72534937888199","94.72534937888199","94.72534937888199","97.25834627329192","97.25834627329192","97.25834627329192","31.89052795031056","31.89052795031056","31.89052795031056","87.73291925465838","87.73291925465838","87.73291925465838","97.85034937888199","97.85034937888199","97.85034937888199"
"94050","96.03821090047393","96.03821090047393","96.03821090047393","94.79413507109005","94.79413507109005","94.79413507109005","97.18601895734596","97.18601895734596","97.18601895734596","31.938684834123222","31.938684834123222","31.938684834123222","87.66291469194313","87.66291469194313","87.66291469194313","97.77473341232228","97.77473341232228","97.77473341232228"
"94100","96.06980363984674","96.06980363984674","96.06980363984674","94.90241858237547","94.90241858237547","94.90241858237547","97.19827586206897","97.19827586206897","97.19827586206897","31.860632183908045","31.860632183908045","31.860632183908045","87.5478927203065","87.5478927203065","87.5478927203065","97.79394157088123","97.79394157088123","97.79394157088123"
"94150","96.09626205787781","96.09626205787781","96.09626205787781","94.87288987138264","94.87288987138264","94.87288987138264","97.15886254019293","97.15886254019293","97.15886254019293","31.81521302250804","31.81521302250804","31.81521302250804","87.54270498392283","87.54270498392283","87.54270498392283","97.75673231511254","97.75673231511254","97.75673231511254"
"94200","96.10024238227147","96.10024238227147","96.10024238227147","94.8645256232687","94.8645256232687","94.8645256232687","97.1996191135734","97.1996191135734","97.1996191135734","31.845135041551245","31.845135041551245","31.845135041551245","87.45671745152355","87.45671745152355","87.45671745152355","97.7233379501385","97.7233379501385","97.7233379501385"
"94250","96.015625","96.015625","96.015625","94.8046875","94.8046875","94.8046875","96.9140625","96.9140625","96.9140625","31.9921875","31.9921875","31.9921875","85.9765625","85.9765625","85.9765625","97.5","97.5","97.5"
"94300","96.04910714285714","96.04910714285714","96.04910714285714","95.12276785714286","95.12276785714286","95.12276785714286","97.265625","97.265625","97.265625","31.5625","31.5625","31.5625","87.14285714285714","87.14285714285714","87.14285714285714","97.58928571428571","97.58928571428571","97.58928571428571"
"94350","95.8984375","95.8984375","95.8984375","94.99348958333333","94.99348958333333","94.99348958333333","97.25260416666667","97.25260416666667","97.25260416666667","31.653645833333332","31.653645833333332","31.653645833333332","87.23307291666667","87.23307291666667","87.23307291666667","97.65625","97.65625","97.65625"
"94400","95.98805147058823","95.98805147058823","95.98805147058823","94.99540441176471","94.99540441176471","94.99540441176471","97.24264705882354","97.24264705882354","97.24264705882354","31.576286764705884","31.576286764705884","31.576286764705884","87.27941176470588","87.27941176470588","87.27941176470588","97.69761029411765","97.69761029411765","97.69761029411765"
"94450","96.06889204545455","96.06889204545455","96.06889204545455","95.0106534090909","95.0106534090909","95.0106534090909","97.29758522727273","97.29758522727273","97.29758522727273","31.516335227272727","31.516335227272727","31.516335227272727","87.45738636363636","87.45738636363636","87.45738636363636","97.74857954545455","97.74857954545455","97.74857954545455"
"94500","96.15451388888889","96.15451388888889","96.15451388888889","94.97974537037037","94.97974537037037","94.97974537037037","97.31192129629629","97.31192129629629","97.31192129629629","31.730324074074073","31.730324074074073","31.730324074074073","87.55208333333333","87.55208333333333","87.55208333333333","97.74016203703704","97.74016203703704","97.74016203703704"
"94550","96.103515625","96.103515625","96.103515625","94.91455078125","94.91455078125","94.91455078125","97.3291015625","97.3291015625","97.3291015625","31.79931640625","31.79931640625","31.79931640625","87.44140625","87.44140625","87.44140625","97.7490234375","97.7490234375","97.7490234375"
"94600","96.10008445945945","96.10008445945945","96.10008445945945","94.93243243243244","94.93243243243244","94.93243243243244","97.32052364864865","97.32052364864865","97.32052364864865","31.847550675675677","31.847550675675677","31.847550675675677","87.47255067567568","87.47255067567568","87.47255067567568","97.7491554054054","97.7491554054054","97.7491554054054"
"94650","96.30926724137932","96.30926724137932","96.30926724137932","95.52801724137932","95.52801724137932","95.52801724137932","97.2790948275862","97.2790948275862","97.2790948275862","30.52262931034483","30.52262931034483","30.52262931034483","89.0625","89.0625","89.0625","97.92564655172414","97.92564655172414","97.92564655172414"
"94700","96.12341772151899","96.12341772151899","96.12341772151899","95.25316455696202","95.25316455696202","95.25316455696202","97.14200949367088","97.14200949367088","97.14200949367088","31.230221518987342","31.230221518987342","31.230221518987342","88.1823575949367","88.1823575949367","88.1823575949367","97.57713607594937","97.57713607594937","97.57713607594937"
"94750","96.17248062015504","96.17248062015504","96.17248062015504","95.16109496124031","95.16109496124031","95.16109496124031","97.32921511627907","97.32921511627907","97.32921511627907","31.764777131782946","31.764777131782946","31.764777131782946","87.95421511627907","87.95421511627907","87.95421511627907","97.66836240310077","97.66836240310077","97.66836240310077"
"94800","96.0195530726257","96.0195530726257","96.0195530726257","95.02444134078212","95.02444134078212","95.02444134078212","97.25471368715084","97.25471368715084","97.25471368715084","31.843575418994412","31.843575418994412","31.843575418994412","87.79242318435755","87.79242318435755","87.79242318435755","97.63879189944134","97.63879189944134","97.63879189944134"
"94850","96.17903930131004","96.17903930131004","96.17903930131004","94.99863537117903","94.99863537117903","94.99863537117903","97.30144650655022","97.30144650655022","97.30144650655022","32.04489628820961","32.04489628820961","32.04489628820961","87.78998362445415","87.78998362445415","87.78998362445415","97.68354257641921","97.68354257641921","97.68354257641921"
"94900","96.1861559139785","96.1861559139785","96.1861559139785","94.9820788530466","94.9820788530466","94.9820788530466","97.2698252688172","97.2698252688172","97.2698252688172","32.07605286738351","32.07605286738351","32.07605286738351","87.78561827956989","87.78561827956989","87.78561827956989","97.69825268817205","97.69825268817205","97.69825268817205"
"94950","96.22197948328268","96.22197948328268","96.22197948328268","94.94918313069908","94.94918313069908","94.94918313069908","97.24069148936171","97.24069148936171","97.24069148936171","32.04074848024316","32.04074848024316","32.04074848024316","87.8181990881459","87.8181990881459","87.8181990881459","97.73936170212765","97.73936170212765","97.73936170212765"
"95000","96.27927110817942","96.27927110817942","96.27927110817942","94.96207124010554","94.96207124010554","94.96207124010554","97.29757585751979","97.29757585751979","97.29757585751979","31.903446569920845","31.903446569920845","31.903446569920845","87.88959432717678","87.88959432717678","87.88959432717678","97.74901055408971","97.74901055408971","97.74901055408971"
"95050","96.46381578947368","96.46381578947368","96.46381578947368","95.10690789473684","95.10690789473684","95.10690789473684","97.34786184210526","97.34786184210526","97.34786184210526","30.879934210526315","30.879934210526315","30.879934210526315","87.72615131578948","87.72615131578948","87.72615131578948","97.84128289473684","97.84128289473684","97.84128289473684"
"95100","96.62642045454545","96.62642045454545","96.62642045454545","95.2059659090909","95.2059659090909","95.2059659090909","97.51420454545455","97.51420454545455","97.51420454545455","31.16122159090909","31.16122159090909","31.16122159090909","88.01491477272727","88.01491477272727","88.01491477272727","97.8604403409091","97.8604403409091","97.8604403409091"
"95150","96.39379528985508","96.39379528985508","96.39379528985508","94.96716485507247","94.96716485507247","94.96716485507247","97.36752717391305","97.36752717391305","97.36752717391305","31.714221014492754","31.714221014492754","31.714221014492754","87.890625","87.890625","87.890625","97.78079710144928","97.78079710144928","97.78079710144928"
"95200","96.45113031914893","96.45113031914893","96.45113031914893","95.09225398936171","95.09225398936171","95.09225398936171","97.40691489361703","97.40691489361703","97.40691489361703","31.636469414893618","31.636469414893618","31.636469414893618","87.84491356382979","87.84491356382979","87.84491356382979","97.84325132978724","97.84325132978724","97.84325132978724"
"95250","96.39574579831933","96.39574579831933","96.39574579831933","95.05974264705883","95.05974264705883","95.05974264705883","97.32799369747899","97.32799369747899","97.32799369747899","31.67016806722689","31.67016806722689","31.67016806722689","87.6936712184874","87.6936712184874","87.6936712184874","97.84007352941177","97.84007352941177","97.84007352941177"
"95300","96.33517795138889","96.33517795138889","96.33517795138889","95.00325520833333","95.00325520833333","95.00325520833333","97.3388671875","97.3388671875","97.3388671875","31.724717881944443","31.724717881944443","31.724717881944443","87.548828125","87.548828125","87.548828125","97.85698784722223","97.85698784722223","97.85698784722223"
"95350","96.3803624260355","96.3803624260355","96.3803624260355","95.0420673076923","95.0420673076923","95.0420673076923","97.33496671597634","97.33496671597634","97.33496671597634","31.73539201183432","31.73539201183432","31.73539201183432","87.6201923076923","87.6201923076923","87.6201923076923","97.83422707100591","97.83422707100591","97.83422707100591"
"95400","96.40786082474227","96.40786082474227","96.40786082474227","95.06282216494846","95.06282216494846","95.06282216494846","97.32804445876289","97.32804445876289","97.32804445876289","31.723179768041238","31.723179768041238","31.723179768041238","87.63893363402062","87.63893363402062","87.63893363402062","97.82941365979381","97.82941365979381","97.82941365979381"
"95450","96.11037234042553","96.11037234042553","96.11037234042553","95.29587765957447","95.29587765957447","95.29587765957447","97.37367021276596","97.37367021276596","97.37367021276596","31.565824468085108","31.565824468085108","31.565824468085108","88.28125","88.28125","88.28125","97.58976063829788","97.58976063829788","97.58976063829788"
"95500","96.31121134020619","96.31121134020619","96.31121134020619","95.4333118556701","95.4333118556701","95.4333118556701","97.60792525773196","97.60792525773196","97.60792525773196","31.403028350515463","31.403028350515463","31.403028350515463","88.15238402061856","88.15238402061856","88.15238402061856","97.68846649484536","97.68846649484536","97.68846649484536"
"95550","96.17878401360544","96.17878401360544","96.17878401360544","95.27529761904762","95.27529761904762","95.27529761904762","97.51275510204081","97.51275510204081","97.51275510204081","31.409438775510203","31.409438775510203","31.409438775510203","88.12181122448979","88.12181122448979","88.12181122448979","97.7359693877551","97.7359693877551","97.7359693877551"
"95600","96.34755710659898","96.34755710659898","96.34755710659898","95.40767766497461","95.40767766497461","95.40767766497461","97.49762055837563","97.49762055837563","97.49762055837563","31.25396573604061","31.25396573604061","31.25396573604061","88.24555837563452","88.24555837563452","88.24555837563452","97.80694796954315","97.80694796954315","97.80694796954315"
"95650","96.35311234817814","96.35311234817814","96.35311234817814","95.36943319838056","95.36943319838056","95.36943319838056","97.47279858299595","97.47279858299595","97.47279858299595","31.54099190283401","31.54099190283401","31.54099190283401","88.23380566801619","88.23380566801619","88.23380566801619","97.82072368421052","97.82072368421052","97.82072368421052"
"95700","96.28051346801347","96.28051346801347","96.28051346801347","95.26252104377105","95.26252104377105","95.26252104377105","97.43002946127946","97.43002946127946","97.43002946127946","31.339436026936028","31.339436026936028","31.339436026936028","88.04450757575758","88.04450757575758","88.04450757575758","97.87194865319866","97.87194865319866","97.87194865319866"
"95750","96.28512247838617","96.28512247838617","96.28512247838617","95.25846541786744","95.25846541786744","95.25846541786744","97.45362031700289","97.45362031700289","97.45362031700289","31.434618155619596","31.434618155619596","31.434618155619596","87.91876801152738","87.91876801152738","87.91876801152738","97.87463976945244","97.87463976945244","97.87463976945244"
"95800","96.09375","96.09375","96.09375","94.66145833333333","94.66145833333333","94.66145833333333","98.17708333333333","98.17708333333333","98.17708333333333","30.989583333333332","30.989583333333332","30.989583333333332","88.02083333333333","88.02083333333333","88.02083333333333","98.30729166666667","98.30729166666667","98.30729166666667"
"95850","96.42857142857143","96.42857142857143","96.42857142857143","95.21484375","95.21484375","95.21484375","97.30747767857143","97.30747767857143","97.30747767857143","31.849888392857142","31.849888392857142","31.849888392857142","88.22544642857143","88.22544642857143","88.22544642857143","98.00502232142857","98.00502232142857","98.00502232142857"
"95900","96.25589622641509","96.25589622641509","96.25589622641509","95.01031839622641","95.01031839622641","95.01031839622641","97.14770047169812","97.14770047169812","97.14770047169812","31.4563679245283","31.4563679245283","31.4563679245283","87.70636792452831","87.70636792452831","87.70636792452831","97.84787735849056","97.84787735849056","97.84787735849056"
"95950","96.30408653846153","96.30408653846153","96.30408653846153","95.09214743589743","95.09214743589743","95.09214743589743","97.25560897435898","97.25560897435898","97.25560897435898","31.635616987179485","31.635616987179485","31.635616987179485","87.84555288461539","87.84555288461539","87.84555288461539","97.90665064102564","97.90665064102564","97.90665064102564"
"96000","96.38577063106796","96.38577063106796","96.38577063106796","95.16459344660194","95.16459344660194","95.16459344660194","97.27320995145631","97.27320995145631","97.27320995145631","31.49271844660194","31.49271844660194","31.49271844660194","87.6782463592233","87.6782463592233","87.6782463592233","97.9027609223301","97.9027609223301","97.9027609223301"
"96050","96.417236328125","96.417236328125","96.417236328125","95.1202392578125","95.1202392578125","95.1202392578125","97.3175048828125","97.3175048828125","97.3175048828125","31.7840576171875","31.7840576171875","31.7840576171875","87.79296875","87.79296875","87.79296875","97.93701171875","97.93701171875","97.93701171875"
"96100","96.42565359477125","96.42565359477125","96.42565359477125","95.16952614379085","95.16952614379085","95.16952614379085","97.36774918300654","97.36774918300654","97.36774918300654","31.701899509803923","31.701899509803923","31.701899509803923","87.67616421568627","87.67616421568627","87.67616421568627","97.93198529411765","97.93198529411765","97.93198529411765"
"96150","96.44926264044943","96.44926264044943","96.44926264044943","95.23788623595506","95.23788623595506","95.23788623595506","97.42143609550561","97.42143609550561","97.42143609550561","31.763518258426966","31.763518258426966","31.763518258426966","87.66020014044943","87.66020014044943","87.66020014044943","97.96348314606742","97.96348314606742","97.96348314606742"
"96200","96.04166666666667","96.04166666666667","96.04166666666667","95.41666666666667","95.41666666666667","95.41666666666667","97.39583333333333","97.39583333333333","97.39583333333333","31.145833333333332","31.145833333333332","31.145833333333332","87.44791666666667","87.44791666666667","87.44791666666667","97.60416666666667","97.60416666666667","97.60416666666667"
"96250","96.31009615384616","96.31009615384616","96.31009615384616","95.10817307692308","95.10817307692308","95.10817307692308","97.48798076923077","97.48798076923077","97.48798076923077","31.826923076923077","31.826923076923077","31.826923076923077","87.5360576923077","87.5360576923077","87.5360576923077","97.8125","97.8125","97.8125"
"96300","96.4945652173913","96.4945652173913","96.4945652173913","95.14945652173913","95.14945652173913","95.14945652173913","97.58152173913044","97.58152173913044","97.58152173913044","31.875","31.875","31.875","87.71739130434783","87.71739130434783","87.71739130434783","97.81929347826087","97.81929347826087","97.81929347826087"
"96350","96.47253787878788","96.47253787878788","96.47253787878788","95.20833333333333","95.20833333333333","95.20833333333333","97.56155303030303","97.56155303030303","97.56155303030303","31.908143939393938","31.908143939393938","31.908143939393938","87.82670454545455","87.82670454545455","87.82670454545455","97.86458333333333","97.86458333333333","97.86458333333333"
"96400","96.40988372093024","96.40988372093024","96.40988372093024","95.08720930232558","95.08720930232558","95.08720930232558","97.51816860465117","97.51816860465117","97.51816860465117","31.755087209302324","31.755087209302324","31.755087209302324","87.71802325581395","87.71802325581395","87.71802325581395","97.88880813953489","97.88880813953489","97.88880813953489"
"96450","96.44457547169812","96.44457547169812","96.44457547169812","95.15330188679245","95.15330188679245","95.15330188679245","97.52358490566037","97.52358490566037","97.52358490566037","31.600825471698112","31.600825471698112","31.600825471698112","87.69457547169812","87.69457547169812","87.69457547169812","97.93337264150944","97.93337264150944","97.93337264150944"
"96500","96.39632936507937","96.39632936507937","96.39632936507937","95.19593253968254","95.19593253968254","95.19593253968254","97.57440476190476","97.57440476190476","97.57440476190476","31.609623015873016","31.609623015873016","31.609623015873016","87.79513888888889","87.79513888888889","87.79513888888889","97.94394841269842","97.94394841269842","97.94394841269842"
"96550","96.4083904109589","96.4083904109589","96.4083904109589","95.14768835616438","95.14768835616438","95.14768835616438","97.5535102739726","97.5535102739726","97.5535102739726","31.699486301369863","31.699486301369863","31.699486301369863","87.78467465753425","87.78467465753425","87.78467465753425","97.92808219178082","97.92808219178082","97.92808219178082"
"96600","95.96354166666667","95.96354166666667","95.96354166666667","94.75911458333333","94.75911458333333","94.75911458333333","97.36328125","97.36328125","97.36328125","32.063802083333336","32.063802083333336","32.063802083333336","88.15104166666667","88.15104166666667","88.15104166666667","97.72135416666667","97.72135416666667","97.72135416666667"
"96650","96.3576858108108","96.3576858108108","96.3576858108108","95.54476351351352","95.54476351351352","95.54476351351352","97.58234797297297","97.58234797297297","97.58234797297297","31.482263513513512","31.482263513513512","31.482263513513512","88.08065878378379","88.08065878378379","88.08065878378379","98.03631756756756","98.03631756756756","98.03631756756756"
"96700","96.17565524193549","96.17565524193549","96.17565524193549","95.06678427419355","95.06678427419355","95.06678427419355","97.3538306451613","97.3538306451613","97.3538306451613","31.369707661290324","31.369707661290324","31.369707661290324","87.77721774193549","87.77721774193549","87.77721774193549","97.78855846774194","97.78855846774194","97.78855846774194"
