"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MAX"
"83600","0.1496611569990527","0.1496611569990527","0.1496611569990527","0.1859272226878682","0.1859272226878682","0.1859272226878682","0.11952052778511676","0.11952052778511676","0.11952052778511676","1.8867490715200796","1.8867490715200796","1.8867490715200796","0.3963200911036078","0.3963200911036078","0.3963200911036078","0.0984041880546782","0.0984041880546782","0.0984041880546782"
"83650","0.14964072873977863","0.14964072873977863","0.14964072873977863","0.1850126026927129","0.1850126026927129","0.1850126026927129","0.1188325352622601","0.1188325352622601","0.1188325352622601","1.886680951261002","1.886680951261002","1.886680951261002","0.3970493960963643","0.3970493960963643","0.3970493960963643","0.09814351359281041","0.09814351359281041","0.09814351359281041"
"83700","0.1410072605918955","0.1410072605918955","0.1410072605918955","0.1888037862049209","0.1888037862049209","0.1888037862049209","0.10868651571649092","0.10868651571649092","0.10868651571649092","1.8773081479249176","1.8773081479249176","1.8773081479249176","0.37087909159836946","0.37087909159836946","0.37087909159836946","0.09113218152412662","0.09113218152412662","0.09113218152412662"
"83750","0.1433668565246966","0.1433668565246966","0.1433668565246966","0.17959571842636382","0.17959571842636382","0.17959571842636382","0.11297765819283274","0.11297765819283274","0.11297765819283274","1.887712244863634","1.887712244863634","1.887712244863634","0.36565199842700713","0.36565199842700713","0.36565199842700713","0.09337477785136018","0.09337477785136018","0.09337477785136018"
"83800","0.14911658739245784","0.14911658739245784","0.14911658739245784","0.18397306122883098","0.18397306122883098","0.18397306122883098","0.1186880579027604","0.1186880579027604","0.1186880579027604","1.8932114924032857","1.8932114924032857","1.8932114924032857","0.3755549513918208","0.3755549513918208","0.3755549513918208","0.09735545843076987","0.09735545843076987","0.09735545843076987"
"83850","0.14964461979051094","0.14964461979051094","0.14964461979051094","0.1834269560410478","0.1834269560410478","0.1834269560410478","0.11961583178595635","0.11961583178595635","0.11961583178595635","1.8887463848469621","1.8887463848469621","1.8887463848469621","0.3805357386163399","0.3805357386163399","0.3805357386163399","0.09710412460910735","0.09710412460910735","0.09710412460910735"
"83900","0.15109632786215665","0.15109632786215665","0.15109632786215665","0.18604155039078338","0.18604155039078338","0.18604155039078338","0.1208214806597926","0.1208214806597926","0.1208214806597926","1.8857700525401446","1.8857700525401446","1.8857700525401446","0.37989073926131633","0.37989073926131633","0.37989073926131633","0.09777404691219856","0.09777404691219856","0.09777404691219856"
"83950","0.15100766472276367","0.15100766472276367","0.15100766472276367","0.18598266984151157","0.18598266984151157","0.18598266984151157","0.11982642536451671","0.11982642536451671","0.11982642536451671","1.8856105240673795","1.8856105240673795","1.8856105240673795","0.38463544791786247","0.38463544791786247","0.38463544791786247","0.096657667389738","0.096657667389738","0.096657667389738"
"84000","0.15082316527809572","0.15082316527809572","0.15082316527809572","0.18615357860330412","0.18615357860330412","0.18615357860330412","0.11990033070747641","0.11990033070747641","0.11990033070747641","1.8868661459068274","1.8868661459068274","1.8868661459068274","0.38906700676734296","0.38906700676734296","0.38906700676734296","0.09682895711392438","0.09682895711392438","0.09682895711392438"
"84050","0.15118786078983973","0.15118786078983973","0.15118786078983973","0.18645406923496438","0.18645406923496438","0.18645406923496438","0.12070766023165035","0.12070766023165035","0.12070766023165035","1.8871509016983072","1.8871509016983072","1.8871509016983072","0.3909003912453942","0.3909003912453942","0.3909003912453942","0.0983825617615598","0.0983825617615598","0.0983825617615598"
"84100","0.13629707735445765","0.13629707735445765","0.13629707735445765","0.165808597786559","0.165808597786559","0.165808597786559","0.11346959840092394","0.11346959840092394","0.11346959840092394","1.8930529952049255","1.8930529952049255","1.8930529952049255","0.3808834490676721","0.3808834490676721","0.3808834490676721","0.0864266273048189","0.0864266273048189","0.0864266273048189"
"84150","0.13815751970680648","0.13815751970680648","0.13815751970680648","0.17322928636053272","0.17322928636053272","0.17322928636053272","0.11876148383977801","0.11876148383977801","0.11876148383977801","1.8962341976720234","1.8962341976720234","1.8962341976720234","0.38901246408390444","0.38901246408390444","0.38901246408390444","0.09278319282240646","0.09278319282240646","0.09278319282240646"
"84200","0.1362862714621074","0.1362862714621074","0.1362862714621074","0.17528740226236336","0.17528740226236336","0.17528740226236336","0.11500510496689993","0.11500510496689993","0.11500510496689993","1.8924662760075401","1.8924662760075401","1.8924662760075401","0.3878506725544439","0.3878506725544439","0.3878506725544439","0.09386172408566755","0.09386172408566755","0.09386172408566755"
"84250","0.13840335707670898","0.13840335707670898","0.13840335707670898","0.17683676648284158","0.17683676648284158","0.17683676648284158","0.11484633872826253","0.11484633872826253","0.11484633872826253","1.8905030155694613","1.8905030155694613","1.8905030155694613","0.391276558480596","0.391276558480596","0.391276558480596","0.0953293878444901","0.0953293878444901","0.0953293878444901"
"84300","0.1375194148997129","0.1375194148997129","0.1375194148997129","0.17448270587661005","0.17448270587661005","0.17448270587661005","0.11357659459808621","0.11357659459808621","0.11357659459808621","1.8863464800988214","1.8863464800988214","1.8863464800988214","0.3943902653784065","0.3943902653784065","0.3943902653784065","0.09447058227891891","0.09447058227891891","0.09447058227891891"
"84350","0.13883953768160792","0.13883953768160792","0.13883953768160792","0.17562558990414742","0.17562558990414742","0.17562558990414742","0.11431231713117836","0.11431231713117836","0.11431231713117836","1.8862291657841288","1.8862291657841288","1.8862291657841288","0.39553589858375227","0.39553589858375227","0.39553589858375227","0.09504377609444456","0.09504377609444456","0.09504377609444456"
"84400","0.1403184544649862","0.1403184544649862","0.1403184544649862","0.17765149506296785","0.17765149506296785","0.17765149506296785","0.11464409908235428","0.11464409908235428","0.11464409908235428","1.889696944682371","1.889696944682371","1.889696944682371","0.39532348549082164","0.39532348549082164","0.39532348549082164","0.09505386052409276","0.09505386052409276","0.09505386052409276"
"84450","0.1412415609844608","0.1412415609844608","0.1412415609844608","0.17795338459467333","0.17795338459467333","0.17795338459467333","0.11759331417052857","0.11759331417052857","0.11759331417052857","1.889947759055103","1.889947759055103","1.889947759055103","0.39770262151802144","0.39770262151802144","0.39770262151802144","0.09673141974260924","0.09673141974260924","0.09673141974260924"
"84500","0.13985894206497404","0.13985894206497404","0.13985894206497404","0.17418485399749545","0.17418485399749545","0.17418485399749545","0.12044440044297113","0.12044440044297113","0.12044440044297113","1.8934329986572265","1.8934329986572265","1.8934329986572265","0.39752237200737","0.39752237200737","0.39752237200737","0.09274085851179228","0.09274085851179228","0.09274085851179228"
"84550","0.14166872336676245","0.14166872336676245","0.14166872336676245","0.17611605681871112","0.17611605681871112","0.17611605681871112","0.11684766905872446","0.11684766905872446","0.11684766905872446","1.8957920463461624","1.8957920463461624","1.8957920463461624","0.393666651217561","0.393666651217561","0.393666651217561","0.089136947652227","0.089136947652227","0.089136947652227"
"84600","0.14499098226941864","0.14499098226941864","0.14499098226941864","0.17553284584448256","0.17553284584448256","0.17553284584448256","0.11540608583339329","0.11540608583339329","0.11540608583339329","1.8987393617630004","1.8987393617630004","1.8987393617630004","0.39285513696999386","0.39285513696999386","0.39285513696999386","0.08876008077942092","0.08876008077942092","0.08876008077942092"
"84650","0.14477311831254225","0.14477311831254225","0.14477311831254225","0.17736901556834198","0.17736901556834198","0.17736901556834198","0.11479335786440434","0.11479335786440434","0.11479335786440434","1.8943919903192765","1.8943919903192765","1.8943919903192765","0.39641967583925297","0.39641967583925297","0.39641967583925297","0.0882612376832045","0.0882612376832045","0.0882612376832045"
"84700","0.14392618001723775","0.14392618001723775","0.14392618001723775","0.1764198836623406","0.1764198836623406","0.1764198836623406","0.11218337874327387","0.11218337874327387","0.11218337874327387","1.890388898946801","1.890388898946801","1.890388898946801","0.39418090831260294","0.39418090831260294","0.39418090831260294","0.08811558653809587","0.08811558653809587","0.08811558653809587"
"84750","0.14527115993580575","0.14527115993580575","0.14527115993580575","0.17874592583058244","0.17874592583058244","0.17874592583058244","0.11276490284224688","0.11276490284224688","0.11276490284224688","1.893611533763045","1.893611533763045","1.893611533763045","0.39861834458375384","0.39861834458375384","0.39861834458375384","0.09023237563038276","0.09023237563038276","0.09023237563038276"
"84800","0.14633883773416712","0.14633883773416712","0.14633883773416712","0.1807139599236889","0.1807139599236889","0.1807139599236889","0.11337789084384407","0.11337789084384407","0.11337789084384407","1.8930162215578383","1.8930162215578383","1.8930162215578383","0.3975671000670696","0.3975671000670696","0.3975671000670696","0.09057324435831844","0.09057324435831844","0.09057324435831844"
"84850","0.1578969694674015","0.1578969694674015","0.1578969694674015","0.16547946631908417","0.16547946631908417","0.16547946631908417","0.11239421181380749","0.11239421181380749","0.11239421181380749","1.9291723370552063","1.9291723370552063","1.9291723370552063","0.40486492216587067","0.40486492216587067","0.40486492216587067","0.10507867764681578","0.10507867764681578","0.10507867764681578"
"84900","0.14279815761579406","0.14279815761579406","0.14279815761579406","0.17179271082083383","0.17179271082083383","0.17179271082083383","0.10996518684206186","0.10996518684206186","0.10996518684206186","1.9051061846591808","1.9051061846591808","1.9051061846591808","0.3682280875466488","0.3682280875466488","0.3682280875466488","0.09405631078752102","0.09405631078752102","0.09405631078752102"
"84950","0.1417608130006836","0.1417608130006836","0.1417608130006836","0.1719567238424833","0.1719567238424833","0.1719567238424833","0.11138368516157453","0.11138368516157453","0.11138368516157453","1.888648733496666","1.888648733496666","1.888648733496666","0.37772793222505313","0.37772793222505313","0.37772793222505313","0.09197238542569372","0.09197238542569372","0.09197238542569372"
"85000","0.13947992186461175","0.13947992186461175","0.13947992186461175","0.168215485797687","0.168215485797687","0.168215485797687","0.1079349180610923","0.1079349180610923","0.1079349180610923","1.8912395974258325","1.8912395974258325","1.8912395974258325","0.37955168402427203","0.37955168402427203","0.37955168402427203","0.08888215917561736","0.08888215917561736","0.08888215917561736"
"85050","0.1414383083545402","0.1414383083545402","0.1414383083545402","0.17239207025690406","0.17239207025690406","0.17239207025690406","0.10865993744821525","0.10865993744821525","0.10865993744821525","1.891324869557923","1.891324869557923","1.891324869557923","0.3844267585698296","0.3844267585698296","0.3844267585698296","0.08956766599679694","0.08956766599679694","0.08956766599679694"
"85100","0.14133521129824514","0.14133521129824514","0.14133521129824514","0.17478601713701497","0.17478601713701497","0.17478601713701497","0.11011389776418998","0.11011389776418998","0.11011389776418998","1.8918679839982762","1.8918679839982762","1.8918679839982762","0.38689505619796244","0.38689505619796244","0.38689505619796244","0.08975424661528407","0.08975424661528407","0.08975424661528407"
"85150","0.1408627604649059","0.1408627604649059","0.1408627604649059","0.17799191595986485","0.17799191595986485","0.17799191595986485","0.1105263869180099","0.1105263869180099","0.1105263869180099","1.8898268922379142","1.8898268922379142","1.8898268922379142","0.38896750325435087","0.38896750325435087","0.38896750325435087","0.0907015788834542","0.0907015788834542","0.0907015788834542"
"85200","0.13983390902269022","0.13983390902269022","0.13983390902269022","0.17727596967317963","0.17727596967317963","0.17727596967317963","0.11033751200989815","0.11033751200989815","0.11033751200989815","1.8928112562766857","1.8928112562766857","1.8928112562766857","0.38947795011566183","0.38947795011566183","0.38947795011566183","0.08989297849583928","0.08989297849583928","0.08989297849583928"
"85250","0.13313826288168246","0.13313826288168246","0.13313826288168246","0.16934746847702906","0.16934746847702906","0.16934746847702906","0.12381996414982356","0.12381996414982356","0.12381996414982356","1.9161853515184843","1.9161853515184843","1.9161853515184843","0.40324378930605376","0.40324378930605376","0.40324378930605376","0.09100536930446441","0.09100536930446441","0.09100536930446441"
"85300","0.13690881165010588","0.13690881165010588","0.13690881165010588","0.17263739851732102","0.17263739851732102","0.17263739851732102","0.11214056989503285","0.11214056989503285","0.11214056989503285","1.881039434009128","1.881039434009128","1.881039434009128","0.37896047603516353","0.37896047603516353","0.37896047603516353","0.08193966110665647","0.08193966110665647","0.08193966110665647"
"85350","0.13572652822574682","0.13572652822574682","0.13572652822574682","0.17005287321795404","0.17005287321795404","0.17005287321795404","0.10847449688389238","0.10847449688389238","0.10847449688389238","1.8834678852452642","1.8834678852452642","1.8834678852452642","0.38130050449244746","0.38130050449244746","0.38130050449244746","0.08573244085156284","0.08573244085156284","0.08573244085156284"
"85400","0.13639340494856514","0.13639340494856514","0.13639340494856514","0.17253354562023665","0.17253354562023665","0.17253354562023665","0.11006135797482326","0.11006135797482326","0.11006135797482326","1.8860823749764566","1.8860823749764566","1.8860823749764566","0.3841661214828491","0.3841661214828491","0.3841661214828491","0.085187921197685","0.085187921197685","0.085187921197685"
"85450","0.13732688097466886","0.13732688097466886","0.13732688097466886","0.1725781037703926","0.1725781037703926","0.1725781037703926","0.10993899343788904","0.10993899343788904","0.10993899343788904","1.8860659532144035","1.8860659532144035","1.8860659532144035","0.38497598028518787","0.38497598028518787","0.38497598028518787","0.08611081983072097","0.08611081983072097","0.08611081983072097"
"85500","0.13673287372285423","0.13673287372285423","0.13673287372285423","0.17214189345165803","0.17214189345165803","0.17214189345165803","0.11081014693973182","0.11081014693973182","0.11081014693973182","1.8858077539690548","1.8858077539690548","1.8858077539690548","0.38486028703446623","0.38486028703446623","0.38486028703446623","0.08650437368526205","0.08650437368526205","0.08650437368526205"
"85550","0.1391102418589135","0.1391102418589135","0.1391102418589135","0.17298182233358725","0.17298182233358725","0.17298182233358725","0.11168170058593964","0.11168170058593964","0.11168170058593964","1.8882166657584925","1.8882166657584925","1.8882166657584925","0.38822182832053675","0.38822182832053675","0.38822182832053675","0.08678563035572298","0.08678563035572298","0.08678563035572298"
"85600","0.13984368002611744","0.13984368002611744","0.13984368002611744","0.17595603996400333","0.17595603996400333","0.17595603996400333","0.1128526170822707","0.1128526170822707","0.1128526170822707","1.8892736668100698","1.8892736668100698","1.8892736668100698","0.391579579223286","0.391579579223286","0.391579579223286","0.08879882237840618","0.08879882237840618","0.08879882237840618"
"85650","0.12873835048892282","0.12873835048892282","0.12873835048892282","0.1802838583561507","0.1802838583561507","0.1802838583561507","0.10318108173933896","0.10318108173933896","0.10318108173933896","1.9263602441007441","1.9263602441007441","1.9263602441007441","0.3895913863723928","0.3895913863723928","0.3895913863723928","0.08562982302497733","0.08562982302497733","0.08562982302497733"
"85700","0.1334612597193983","0.1334612597193983","0.1334612597193983","0.17979840220262608","0.17979840220262608","0.17979840220262608","0.10192865588598782","0.10192865588598782","0.10192865588598782","1.8941041545735464","1.8941041545735464","1.8941041545735464","0.3864429346803162","0.3864429346803162","0.3864429346803162","0.08766459433051448","0.08766459433051448","0.08766459433051448"
"85750","0.14157375504003197","0.14157375504003197","0.14157375504003197","0.18036877663164844","0.18036877663164844","0.18036877663164844","0.10962146508400558","0.10962146508400558","0.10962146508400558","1.8967434646653347","1.8967434646653347","1.8967434646653347","0.3968837785183406","0.3968837785183406","0.3968837785183406","0.08977089854354253","0.08977089854354253","0.08977089854354253"
"85800","0.13923191019268924","0.13923191019268924","0.13923191019268924","0.18067468798091246","0.18067468798091246","0.18067468798091246","0.10981118468957585","0.10981118468957585","0.10981118468957585","1.8970226458338804","1.8970226458338804","1.8970226458338804","0.39333841880393583","0.39333841880393583","0.39333841880393583","0.08877547214154241","0.08877547214154241","0.08877547214154241"
"85850","0.1395358987622433","0.1395358987622433","0.1395358987622433","0.18027118841807047","0.18027118841807047","0.18027118841807047","0.10950856582001522","0.10950856582001522","0.10950856582001522","1.8925931480553773","1.8925931480553773","1.8925931480553773","0.3914480638933611","0.3914480638933611","0.3914480638933611","0.08788413928637097","0.08788413928637097","0.08788413928637097"
"85900","0.13948371143573346","0.13948371143573346","0.13948371143573346","0.17762666066889377","0.17762666066889377","0.17762666066889377","0.10924543444450725","0.10924543444450725","0.10924543444450725","1.8933229753199745","1.8933229753199745","1.8933229753199745","0.3907080932575114","0.3907080932575114","0.3907080932575114","0.08739931603400584","0.08739931603400584","0.08739931603400584"
"85950","0.13960792279299","0.13960792279299","0.13960792279299","0.17667946795591657","0.17667946795591657","0.17667946795591657","0.11075992956294776","0.11075992956294776","0.11075992956294776","1.891833866234892","1.891833866234892","1.891833866234892","0.39057585152780044","0.39057585152780044","0.39057585152780044","0.08859302068811765","0.08859302068811765","0.08859302068811765"
"86000","0.13994883002853523","0.13994883002853523","0.13994883002853523","0.17644595807438257","0.17644595807438257","0.17644595807438257","0.1113198788546186","0.1113198788546186","0.1113198788546186","1.890899008640679","1.890899008640679","1.890899008640679","0.39268206148057855","0.39268206148057855","0.39268206148057855","0.08832847834714959","0.08832847834714959","0.08832847834714959"
"86050","0.1429378544130633","0.1429378544130633","0.1429378544130633","0.16655073771553655","0.16655073771553655","0.16655073771553655","0.11263073944757061","0.11263073944757061","0.11263073944757061","1.9097125837879796","1.9097125837879796","1.9097125837879796","0.3864625605844682","0.3864625605844682","0.3864625605844682","0.0797705639514231","0.0797705639514231","0.0797705639514231"
"86100","0.14038495590657363","0.14038495590657363","0.14038495590657363","0.1674672989749614","0.1674672989749614","0.1674672989749614","0.11260458279723003","0.11260458279723003","0.11260458279723003","1.8974121235035084","1.8974121235035084","1.8974121235035084","0.38112302952342564","0.38112302952342564","0.38112302952342564","0.08381958310434848","0.08381958310434848","0.08381958310434848"
"86150","0.1436833883173593","0.1436833883173593","0.1436833883173593","0.1771005146944796","0.1771005146944796","0.1771005146944796","0.11118162963681548","0.11118162963681548","0.11118162963681548","1.894481368647277","1.894481368647277","1.894481368647277","0.3884070060635341","0.3884070060635341","0.3884070060635341","0.0880058600304236","0.0880058600304236","0.0880058600304236"
"86200","0.141023232133349","0.141023232133349","0.141023232133349","0.17680828870166074","0.17680828870166074","0.17680828870166074","0.1109615175146095","0.1109615175146095","0.1109615175146095","1.8899266581508996","1.8899266581508996","1.8899266581508996","0.3829920520769298","0.3829920520769298","0.3829920520769298","0.08697113936036331","0.08697113936036331","0.08697113936036331"
"86250","0.14220848060273505","0.14220848060273505","0.14220848060273505","0.17822405518520446","0.17822405518520446","0.17822405518520446","0.11194686748055152","0.11194686748055152","0.11194686748055152","1.8866000319972183","1.8866000319972183","1.8866000319972183","0.384699361922937","0.384699361922937","0.384699361922937","0.08890181000937115","0.08890181000937115","0.08890181000937115"
"86300","0.14190874504608192","0.14190874504608192","0.14190874504608192","0.17826241135491172","0.17826241135491172","0.17826241135491172","0.11111429719473119","0.11111429719473119","0.11111429719473119","1.8844234285829755","1.8844234285829755","1.8844234285829755","0.38431705868541133","0.38431705868541133","0.38431705868541133","0.09042814888351752","0.09042814888351752","0.09042814888351752"
"86350","0.14263335409436342","0.14263335409436342","0.14263335409436342","0.17870858935160938","0.17870858935160938","0.17870858935160938","0.11197610531463724","0.11197610531463724","0.11197610531463724","1.8861828747112586","1.8861828747112586","1.8861828747112586","0.3851907196541927","0.3851907196541927","0.3851907196541927","0.09069808977698271","0.09069808977698271","0.09069808977698271"
"86400","0.1432651489718849","0.1432651489718849","0.1432651489718849","0.17905649896759998","0.17905649896759998","0.17905649896759998","0.1121627901072108","0.1121627901072108","0.1121627901072108","1.88672218767051","1.88672218767051","1.88672218767051","0.38722252071373103","0.38722252071373103","0.38722252071373103","0.090961225086388","0.090961225086388","0.090961225086388"
"86450","0.1328004838898778","0.1328004838898778","0.1328004838898778","0.16908875666558743","0.16908875666558743","0.16908875666558743","0.10384803768247367","0.10384803768247367","0.10384803768247367","1.8941158413887025","1.8941158413887025","1.8941158413887025","0.37249462157487867","0.37249462157487867","0.37249462157487867","0.08264117687940598","0.08264117687940598","0.08264117687940598"
"86500","0.13664311439626747","0.13664311439626747","0.13664311439626747","0.17119386212693322","0.17119386212693322","0.17119386212693322","0.10644629014035066","0.10644629014035066","0.10644629014035066","1.8954159948560927","1.8954159948560927","1.8954159948560927","0.3869050817357169","0.3869050817357169","0.3869050817357169","0.08646560634175936","0.08646560634175936","0.08646560634175936"
"86550","0.13615878258964845","0.13615878258964845","0.13615878258964845","0.1725102142563888","0.1725102142563888","0.1725102142563888","0.10971155427396298","0.10971155427396298","0.10971155427396298","1.8898550135748726","1.8898550135748726","1.8898550135748726","0.38458324053457804","0.38458324053457804","0.38458324053457804","0.08853877415614468","0.08853877415614468","0.08853877415614468"
"86600","0.13402049504220487","0.13402049504220487","0.13402049504220487","0.17031921865908722","0.17031921865908722","0.17031921865908722","0.10982087670188201","0.10982087670188201","0.10982087670188201","1.8886166817263552","1.8886166817263552","1.8886166817263552","0.38147455006837844","0.38147455006837844","0.38147455006837844","0.08837282282153243","0.08837282282153243","0.08837282282153243"
"86650","0.13342691509363552","0.13342691509363552","0.13342691509363552","0.17188809188082815","0.17188809188082815","0.17188809188082815","0.10896159242838621","0.10896159242838621","0.10896159242838621","1.8858220393459002","1.8858220393459002","1.8858220393459002","0.38507675677537917","0.38507675677537917","0.38507675677537917","0.08661076732290288","0.08661076732290288","0.08661076732290288"
"86700","0.1342386486843742","0.1342386486843742","0.1342386486843742","0.172953111370062","0.172953111370062","0.172953111370062","0.10977339641801243","0.10977339641801243","0.10977339641801243","1.885847112639197","1.885847112639197","1.885847112639197","0.38370170685751687","0.38370170685751687","0.38370170685751687","0.08655529214904226","0.08655529214904226","0.08655529214904226"
"86750","0.13474904926603332","0.13474904926603332","0.13474904926603332","0.17287107809063265","0.17287107809063265","0.17287107809063265","0.11049490585265791","0.11049490585265791","0.11049490585265791","1.885053994024501","1.885053994024501","1.885053994024501","0.3836926024626283","0.3836926024626283","0.3836926024626283","0.0874408986309872","0.0874408986309872","0.0874408986309872"
"86800","0.13466028788915047","0.13466028788915047","0.13466028788915047","0.1738566062771357","0.1738566062771357","0.1738566062771357","0.11127746094686863","0.11127746094686863","0.11127746094686863","1.8893255530259547","1.8893255530259547","1.8893255530259547","0.3851929411674157","0.3851929411674157","0.3851929411674157","0.08763272915608608","0.08763272915608608","0.08763272915608608"
"86850","0.13687307098690343","0.13687307098690343","0.13687307098690343","0.1741119019535123","0.1741119019535123","0.1741119019535123","0.10714814857560762","0.10714814857560762","0.10714814857560762","1.8719622310327024","1.8719622310327024","1.8719622310327024","0.36743083292124223","0.36743083292124223","0.36743083292124223","0.08083869212744188","0.08083869212744188","0.08083869212744188"
"86900","0.13331550510242732","0.13331550510242732","0.13331550510242732","0.17207394103811244","0.17207394103811244","0.17207394103811244","0.10040368132217965","0.10040368132217965","0.10040368132217965","1.8757739331987169","1.8757739331987169","1.8757739331987169","0.3685509580554384","0.3685509580554384","0.3685509580554384","0.08011470908167387","0.08011470908167387","0.08011470908167387"
"86950","0.13382924403120208","0.13382924403120208","0.13382924403120208","0.17293240925009618","0.17293240925009618","0.17293240925009618","0.10203412140175801","0.10203412140175801","0.10203412140175801","1.8780824298026577","1.8780824298026577","1.8780824298026577","0.3739221764090877","0.3739221764090877","0.3739221764090877","0.07977754870217119","0.07977754870217119","0.07977754870217119"
"87000","0.13312967108497067","0.13312967108497067","0.13312967108497067","0.16936763211261088","0.16936763211261088","0.16936763211261088","0.1020043714149813","0.1020043714149813","0.1020043714149813","1.8816063871335744","1.8816063871335744","1.8816063871335744","0.376962603486363","0.376962603486363","0.376962603486363","0.08065927427393108","0.08065927427393108","0.08065927427393108"
"87050","0.13438723875157327","0.13438723875157327","0.13438723875157327","0.17054224902965937","0.17054224902965937","0.17054224902965937","0.1030356013122572","0.1030356013122572","0.1030356013122572","1.883310257670391","1.883310257670391","1.883310257670391","0.37645101762679684","0.37645101762679684","0.37645101762679684","0.08272774095635817","0.08272774095635817","0.08272774095635817"
"87100","0.1354461892766498","0.1354461892766498","0.1354461892766498","0.1712559793256597","0.1712559793256597","0.1712559793256597","0.10358317673555185","0.10358317673555185","0.10358317673555185","1.8834453597914016","1.8834453597914016","1.8834453597914016","0.3824647000202766","0.3824647000202766","0.3824647000202766","0.08338258170637997","0.08338258170637997","0.08338258170637997"
"87150","0.1368640997796653","0.1368640997796653","0.1368640997796653","0.17187019952047178","0.17187019952047178","0.17187019952047178","0.10472946371723041","0.10472946371723041","0.10472946371723041","1.8835014275630086","1.8835014275630086","1.8835014275630086","0.3840045694123025","0.3840045694123025","0.3840045694123025","0.08478138465060717","0.08478138465060717","0.08478138465060717"
"87200","0.12714217882603407","0.12714217882603407","0.12714217882603407","0.17815072368830442","0.17815072368830442","0.17815072368830442","0.11774778179824352","0.11774778179824352","0.11774778179824352","1.8754455596208572","1.8754455596208572","1.8754455596208572","0.36573837138712406","0.36573837138712406","0.36573837138712406","0.09553462686017156","0.09553462686017156","0.09553462686017156"
"87250","0.13128892961761046","0.13128892961761046","0.13128892961761046","0.17602082817205067","0.17602082817205067","0.17602082817205067","0.10570232082029869","0.10570232082029869","0.10570232082029869","1.8841066997626732","1.8841066997626732","1.8841066997626732","0.375043958939355","0.375043958939355","0.375043958939355","0.09607656203724187","0.09607656203724187","0.09607656203724187"
"87300","0.1321807022171992","0.1321807022171992","0.1321807022171992","0.17425164835596527","0.17425164835596527","0.17425164835596527","0.10181848028743709","0.10181848028743709","0.10181848028743709","1.891356988085641","1.891356988085641","1.891356988085641","0.37777672956387204","0.37777672956387204","0.37777672956387204","0.09104514915358138","0.09104514915358138","0.09104514915358138"
"87350","0.13343482983263233","0.13343482983263233","0.13343482983263233","0.17430589489544493","0.17430589489544493","0.17430589489544493","0.10494972414136687","0.10494972414136687","0.10494972414136687","1.888069121897975","1.888069121897975","1.888069121897975","0.37960400404054906","0.37960400404054906","0.37960400404054906","0.09106850595791129","0.09106850595791129","0.09106850595791129"
"87400","0.13631300771465668","0.13631300771465668","0.13631300771465668","0.1743877692004809","0.1743877692004809","0.1743877692004809","0.10652091427562901","0.10652091427562901","0.10652091427562901","1.8903059999530132","1.8903059999530132","1.8903059999530132","0.37997814855323386","0.37997814855323386","0.37997814855323386","0.09086082179923184","0.09086082179923184","0.09086082179923184"
"87450","0.13360439573031987","0.13360439573031987","0.13360439573031987","0.17414748867930369","0.17414748867930369","0.17414748867930369","0.10510107187568679","0.10510107187568679","0.10510107187568679","1.8912060306977856","1.8912060306977856","1.8912060306977856","0.37728214980095853","0.37728214980095853","0.37728214980095853","0.08911566921444826","0.08911566921444826","0.08911566921444826"
"87500","0.1340563998545532","0.1340563998545532","0.1340563998545532","0.17383552105589348","0.17383552105589348","0.17383552105589348","0.10472622629884001","0.10472622629884001","0.10472622629884001","1.8935145565441676","1.8935145565441676","1.8935145565441676","0.3763370933857831","0.3763370933857831","0.3763370933857831","0.09018383039669557","0.09018383039669557","0.09018383039669557"
