"Step","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MIN","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/loss__MAX","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MIN","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/loss__MAX","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MIN","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/loss__MAX","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MIN","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/loss__MAX"
"106450","0.03510384000673175","0.03510384000673175","0.03510384000673175","0.058558246525324355","0.058558246525324355","0.058558246525324355","0.0475757314889419","0.0475757314889419","0.0475757314889419","0.056027423595125324","0.056027423595125324","0.056027423595125324"
"106500","0.03289856551911982","0.03289856551911982","0.03289856551911982","0.06065486111496919","0.06065486111496919","0.06065486111496919","0.047303398689817665","0.047303398689817665","0.047303398689817665","0.05656679552485979","0.05656679552485979","0.05656679552485979"
"106550","0.03337829951232009","0.03337829951232009","0.03337829951232009","0.06138820583515581","0.06138820583515581","0.06138820583515581","0.04698464691395586","0.04698464691395586","0.04698464691395586","0.05573147095636881","0.05573147095636881","0.05573147095636881"
"106600","0.031986059018328454","0.031986059018328454","0.031986059018328454","0.06253152518312495","0.06253152518312495","0.06253152518312495","0.04643978156807672","0.04643978156807672","0.04643978156807672","0.05477269736855444","0.05477269736855444","0.05477269736855444"
"106650","0.031806342997183296","0.031806342997183296","0.031806342997183296","0.0633673837072026","0.0633673837072026","0.0633673837072026","0.04639201592591694","0.04639201592591694","0.04639201592591694","0.054264444504306966","0.054264444504306966","0.054264444504306966"
"106700","0.03108595415214637","0.03108595415214637","0.03108595415214637","0.06288093869390238","0.06288093869390238","0.06288093869390238","0.04579853300634974","0.04579853300634974","0.04579853300634974","0.054479086674205465","0.054479086674205465","0.054479086674205465"
"106750","0.02260838804068044","0.02260838804068044","0.02260838804068044","0.06570278806611896","0.06570278806611896","0.06570278806611896","0.03967586986254901","0.03967586986254901","0.03967586986254901","0.03934429516084492","0.03934429516084492","0.03934429516084492"
"106800","0.027261432778122353","0.027261432778122353","0.027261432778122353","0.06510216922595582","0.06510216922595582","0.06510216922595582","0.043530339599940286","0.043530339599940286","0.043530339599940286","0.04586313191223247","0.04586313191223247","0.04586313191223247"
"106850","0.029082035354804248","0.029082035354804248","0.029082035354804248","0.06722942938924664","0.06722942938924664","0.06722942938924664","0.04522989891228025","0.04522989891228025","0.04522989891228025","0.050736723131396703","0.050736723131396703","0.050736723131396703"
"106900","0.030087172815611563","0.030087172815611563","0.030087172815611563","0.06679590950613912","0.06679590950613912","0.06679590950613912","0.045352612781232295","0.045352612781232295","0.045352612781232295","0.052446130580634256","0.052446130580634256","0.052446130580634256"
"106950","0.030944690134044953","0.030944690134044953","0.030944690134044953","0.06696211997992717","0.06696211997992717","0.06696211997992717","0.04522892507688644","0.04522892507688644","0.04522892507688644","0.052599453331472784","0.052599453331472784","0.052599453331472784"
"107000","0.03022773980159428","0.03022773980159428","0.03022773980159428","0.0665188386689785","0.0665188386689785","0.0665188386689785","0.04557952065699438","0.04557952065699438","0.04557952065699438","0.05279752452922768","0.05279752452922768","0.05279752452922768"
"107050","0.030688511524440163","0.030688511524440163","0.030688511524440163","0.0663162123853365","0.0663162123853365","0.0663162123853365","0.04516248325454434","0.04516248325454434","0.04516248325454434","0.05298045681874183","0.05298045681874183","0.05298045681874183"
"107100","0.031396963538643616","0.031396963538643616","0.031396963538643616","0.06729657789067932","0.06729657789067932","0.06729657789067932","0.04529341604487773","0.04529341604487773","0.04529341604487773","0.05342565717529402","0.05342565717529402","0.05342565717529402"
"107150","0.0284010670010877","0.0284010670010877","0.0284010670010877","0.062022958279532546","0.062022958279532546","0.062022958279532546","0.05443285175544374","0.05443285175544374","0.05443285175544374","0.04993669157299925","0.04993669157299925","0.04993669157299925"
"107200","0.027381513792493227","0.027381513792493227","0.027381513792493227","0.07090992964248159","0.07090992964248159","0.07090992964248159","0.04912544066892631","0.04912544066892631","0.04912544066892631","0.0502336140749837","0.0502336140749837","0.0502336140749837"
"107250","0.029677147358162407","0.029677147358162407","0.029677147358162407","0.07126641532995252","0.07126641532995252","0.07126641532995252","0.04673204948313725","0.04673204948313725","0.04673204948313725","0.05268112432338998","0.05268112432338998","0.05268112432338998"
"107300","0.03007385619667855","0.03007385619667855","0.03007385619667855","0.06736572597086608","0.06736572597086608","0.06736572597086608","0.0458155940649306","0.0458155940649306","0.0458155940649306","0.052052075299852625","0.052052075299852625","0.052052075299852625"
"107350","0.03018525295004609","0.03018525295004609","0.03018525295004609","0.06761335525318363","0.06761335525318363","0.06761335525318363","0.04659528587408329","0.04659528587408329","0.04659528587408329","0.0516167635158185","0.0516167635158185","0.0516167635158185"
"107400","0.030065929930053706","0.030065929930053706","0.030065929930053706","0.06643619226145275","0.06643619226145275","0.06643619226145275","0.047206080564008226","0.047206080564008226","0.047206080564008226","0.05116460133302078","0.05116460133302078","0.05116460133302078"
"107450","0.030102257090561937","0.030102257090561937","0.030102257090561937","0.06677636886397464","0.06677636886397464","0.06677636886397464","0.047083182592379744","0.047083182592379744","0.047083182592379744","0.05207975697924004","0.05207975697924004","0.05207975697924004"
"107500","0.030467817591241883","0.030467817591241883","0.030467817591241883","0.06730451201131867","0.06730451201131867","0.06730451201131867","0.04653754695610471","0.04653754695610471","0.04653754695610471","0.05261543665172618","0.05261543665172618","0.05261543665172618"
"107550","0.023569400476005215","0.023569400476005215","0.023569400476005215","0.06213121854055386","0.06213121854055386","0.06213121854055386","0.0457863482610824","0.0457863482610824","0.0457863482610824","0.04948944773954841","0.04948944773954841","0.04948944773954841"
"107600","0.02702220866922289","0.02702220866922289","0.02702220866922289","0.061869701664698754","0.061869701664698754","0.061869701664698754","0.04800416201377582","0.04800416201377582","0.04800416201377582","0.04981030396332866","0.04981030396332866","0.04981030396332866"
"107650","0.03151023010205892","0.03151023010205892","0.03151023010205892","0.06271574043092273","0.06271574043092273","0.06271574043092273","0.04979747114333487","0.04979747114333487","0.04979747114333487","0.05106379638706881","0.05106379638706881","0.05106379638706881"
"107700","0.0327959821972234","0.0327959821972234","0.0327959821972234","0.06274392251031134","0.06274392251031134","0.06274392251031134","0.04842201717970469","0.04842201717970469","0.04842201717970469","0.05047360523101154","0.05047360523101154","0.05047360523101154"
"107750","0.03261533510805297","0.03261533510805297","0.03261533510805297","0.06298317970806915","0.06298317970806915","0.06298317970806915","0.0470784737098039","0.0470784737098039","0.0470784737098039","0.051190833018194326","0.051190833018194326","0.051190833018194326"
"107800","0.03345258732366821","0.03345258732366821","0.03345258732366821","0.06383964853644696","0.06383964853644696","0.06383964853644696","0.04634882769027752","0.04634882769027752","0.04634882769027752","0.05179567059478385","0.05179567059478385","0.05179567059478385"
"107850","0.033986675025940945","0.033986675025940945","0.033986675025940945","0.06395810849084718","0.06395810849084718","0.06395810849084718","0.046079304390672614","0.046079304390672614","0.046079304390672614","0.051247591159215046","0.051247591159215046","0.051247591159215046"
"107900","0.03364953771481251","0.03364953771481251","0.03364953771481251","0.06380597704357685","0.06380597704357685","0.06380597704357685","0.046129017911029066","0.046129017911029066","0.046129017911029066","0.050817007038549106","0.050817007038549106","0.050817007038549106"
"107950","0.03269824836669224","0.03269824836669224","0.03269824836669224","0.05662094822951726","0.05662094822951726","0.05662094822951726","0.04789967965334654","0.04789967965334654","0.04789967965334654","0.051352602748998576","0.051352602748998576","0.051352602748998576"
"108000","0.03251838808988824","0.03251838808988824","0.03251838808988824","0.06504926777937833","0.06504926777937833","0.06504926777937833","0.04558363105444347","0.04558363105444347","0.04558363105444347","0.04769369499648318","0.04769369499648318","0.04769369499648318"
"108050","0.031618947756511195","0.031618947756511195","0.031618947756511195","0.06445677979952759","0.06445677979952759","0.06445677979952759","0.045618185573429976","0.045618185573429976","0.045618185573429976","0.05025076769568302","0.05025076769568302","0.05025076769568302"
"108100","0.03211903767282697","0.03211903767282697","0.03211903767282697","0.0629447841211348","0.0629447841211348","0.0629447841211348","0.04648603359489022","0.04648603359489022","0.04648603359489022","0.05151569087662407","0.05151569087662407","0.05151569087662407"
"108150","0.03201842265342303","0.03201842265342303","0.03201842265342303","0.06194233401737949","0.06194233401737949","0.06194233401737949","0.04943858306617179","0.04943858306617179","0.04943858306617179","0.05216227404059882","0.05216227404059882","0.05216227404059882"
"108200","0.032278843721570936","0.032278843721570936","0.032278843721570936","0.06222606067496695","0.06222606067496695","0.06222606067496695","0.04871381673831166","0.04871381673831166","0.04871381673831166","0.05269813283689712","0.05269813283689712","0.05269813283689712"
"108250","0.03272091344819029","0.03272091344819029","0.03272091344819029","0.0623015689496785","0.0623015689496785","0.0623015689496785","0.04818947657998373","0.04818947657998373","0.04818947657998373","0.052187056049926954","0.052187056049926954","0.052187056049926954"
"108300","0.032869089044654715","0.032869089044654715","0.032869089044654715","0.06263799031277176","0.06263799031277176","0.06263799031277176","0.048117177340794695","0.048117177340794695","0.048117177340794695","0.052139086631888695","0.052139086631888695","0.052139086631888695"
"108350","0.029486274886453015","0.029486274886453015","0.029486274886453015","0.05726049367380752","0.05726049367380752","0.05726049367380752","0.04301702764562585","0.04301702764562585","0.04301702764562585","0.04080254988829521","0.04080254988829521","0.04080254988829521"
"108400","0.0312932761128437","0.0312932761128437","0.0312932761128437","0.06080832073286651","0.06080832073286651","0.06080832073286651","0.04523423475589841","0.04523423475589841","0.04523423475589841","0.04354100582249304","0.04354100582249304","0.04354100582249304"
"108450","0.030148754083913647","0.030148754083913647","0.030148754083913647","0.061323502518159025","0.061323502518159025","0.061323502518159025","0.04488015945147102","0.04488015945147102","0.04488015945147102","0.0454792268638913","0.0454792268638913","0.0454792268638913"
"108500","0.030411809154776568","0.030411809154776568","0.030411809154776568","0.059874483751440326","0.059874483751440326","0.059874483751440326","0.04392140576155069","0.04392140576155069","0.04392140576155069","0.04755863029817023","0.04755863029817023","0.04755863029817023"
"108550","0.03016080910943021","0.03016080910943021","0.03016080910943021","0.059934414989986744","0.059934414989986744","0.059934414989986744","0.04335291879480613","0.04335291879480613","0.04335291879480613","0.04876060139571057","0.04876060139571057","0.04876060139571057"
"108600","0.031032569574977773","0.031032569574977773","0.031032569574977773","0.06065472297617519","0.06065472297617519","0.06065472297617519","0.04353941525934505","0.04353941525934505","0.04353941525934505","0.05010324463146885","0.05010324463146885","0.05010324463146885"
"108650","0.031776281014804966","0.031776281014804966","0.031776281014804966","0.060977095495747015","0.060977095495747015","0.060977095495747015","0.04309177876525927","0.04309177876525927","0.04309177876525927","0.05052469576557362","0.05052469576557362","0.05052469576557362"
"108700","0.018416000064462423","0.018416000064462423","0.018416000064462423","0.04037199759234985","0.04037199759234985","0.04037199759234985","0.046919990330934525","0.046919990330934525","0.046919990330934525","0.05802381162842115","0.05802381162842115","0.05802381162842115"
"108750","0.030374539743687184","0.030374539743687184","0.030374539743687184","0.061615213699076535","0.061615213699076535","0.061615213699076535","0.050537959883376116","0.050537959883376116","0.050537959883376116","0.05061709989776027","0.05061709989776027","0.05061709989776027"
"108800","0.032441569679841686","0.032441569679841686","0.032441569679841686","0.06453408724944858","0.06453408724944858","0.06453408724944858","0.04707957166744378","0.04707957166744378","0.04707957166744378","0.04958977454423326","0.04958977454423326","0.04958977454423326"
"108850","0.03212521904683824","0.03212521904683824","0.03212521904683824","0.062117696097546735","0.062117696097546735","0.062117696097546735","0.045929301444903696","0.045929301444903696","0.045929301444903696","0.05013397223395265","0.05013397223395265","0.05013397223395265"
"108900","0.031874633778409635","0.031874633778409635","0.031874633778409635","0.06356497989563739","0.06356497989563739","0.06356497989563739","0.04653428504564639","0.04653428504564639","0.04653428504564639","0.049655574773039134","0.049655574773039134","0.049655574773039134"
"108950","0.03060914705720962","0.03060914705720962","0.03060914705720962","0.06251332073071199","0.06251332073071199","0.06251332073071199","0.046385903246406276","0.046385903246406276","0.046385903246406276","0.050263785554662994","0.050263785554662994","0.050263785554662994"
"109000","0.030783926836820474","0.030783926836820474","0.030783926836820474","0.06242909146435928","0.06242909146435928","0.06242909146435928","0.047380542130556834","0.047380542130556834","0.047380542130556834","0.050109877604560885","0.050109877604560885","0.050109877604560885"
"109050","0.030509441222984966","0.030509441222984966","0.030509441222984966","0.06151577486147413","0.06151577486147413","0.06151577486147413","0.04725999991929227","0.04725999991929227","0.04725999991929227","0.05104111472709321","0.05104111472709321","0.05104111472709321"
"109100","0.02951258801234265","0.02951258801234265","0.02951258801234265","0.06352844492842753","0.06352844492842753","0.06352844492842753","0.053426638478413224","0.053426638478413224","0.053426638478413224","0.04767623997759074","0.04767623997759074","0.04767623997759074"
"109150","0.034886919412641756","0.034886919412641756","0.034886919412641756","0.06101877909273871","0.06101877909273871","0.06101877909273871","0.04433865947348456","0.04433865947348456","0.04433865947348456","0.05239027309712143","0.05239027309712143","0.05239027309712143"
"109200","0.03561509655680441","0.03561509655680441","0.03561509655680441","0.06015795687147017","0.06015795687147017","0.06015795687147017","0.04215008349690054","0.04215008349690054","0.04215008349690054","0.05230418717006354","0.05230418717006354","0.05230418717006354"
"109250","0.03426663233125352","0.03426663233125352","0.03426663233125352","0.05851486583389802","0.05851486583389802","0.05851486583389802","0.042743355544559936","0.042743355544559936","0.042743355544559936","0.05098304530479198","0.05098304530479198","0.05098304530479198"
"109300","0.03410028245789878","0.03410028245789878","0.03410028245789878","0.057704505440339726","0.057704505440339726","0.057704505440339726","0.04346506793781201","0.04346506793781201","0.04346506793781201","0.050624343779658514","0.050624343779658514","0.050624343779658514"
"109350","0.03264089258616961","0.03264089258616961","0.03264089258616961","0.05928004892784675","0.05928004892784675","0.05928004892784675","0.04440282031943495","0.04440282031943495","0.04440282031943495","0.05026340000651322","0.05026340000651322","0.05026340000651322"
"109400","0.03248764909856105","0.03248764909856105","0.03248764909856105","0.061168788287502066","0.061168788287502066","0.061168788287502066","0.04561600322948578","0.04561600322948578","0.04561600322948578","0.050025278253134534","0.050025278253134534","0.050025278253134534"
"109450","0.03246957153173225","0.03246957153173225","0.03246957153173225","0.06084161102951849","0.06084161102951849","0.06084161102951849","0.044671959054620305","0.044671959054620305","0.044671959054620305","0.05022836917656273","0.05022836917656273","0.05022836917656273"
"109500","0.031197780011487857","0.031197780011487857","0.031197780011487857","0.06526306533210334","0.06526306533210334","0.06526306533210334","0.04828879534311238","0.04828879534311238","0.04828879534311238","0.04670631965356214","0.04670631965356214","0.04670631965356214"
"109550","0.030040904404070805","0.030040904404070805","0.030040904404070805","0.05455534067004919","0.05455534067004919","0.05455534067004919","0.04865612378212768","0.04865612378212768","0.04865612378212768","0.04721552163729785","0.04721552163729785","0.04721552163729785"
"109600","0.032491929330747606","0.032491929330747606","0.032491929330747606","0.05632113887782186","0.05632113887782186","0.05632113887782186","0.04676168849152967","0.04676168849152967","0.04676168849152967","0.049170872065708165","0.049170872065708165","0.049170872065708165"
"109650","0.03288693714761638","0.03288693714761638","0.03288693714761638","0.05605737704849034","0.05605737704849034","0.05605737704849034","0.04641345363894576","0.04641345363894576","0.04641345363894576","0.046638539943255876","0.046638539943255876","0.046638539943255876"
"109700","0.0328170689490805","0.0328170689490805","0.0328170689490805","0.05669941316565237","0.05669941316565237","0.05669941316565237","0.046216248787467565","0.046216248787467565","0.046216248787467565","0.047665012916086484","0.047665012916086484","0.047665012916086484"
"109750","0.0317720867155594","0.0317720867155594","0.0317720867155594","0.058380100931078746","0.058380100931078746","0.058380100931078746","0.04536054274788972","0.04536054274788972","0.04536054274788972","0.048621852188010274","0.048621852188010274","0.048621852188010274"
"109800","0.032138634472360074","0.032138634472360074","0.032138634472360074","0.05911340396793275","0.05911340396793275","0.05911340396793275","0.04556156183967245","0.04556156183967245","0.04556156183967245","0.049674466684623116","0.049674466684623116","0.049674466684623116"
"109850","0.03179730133861404","0.03179730133861404","0.03179730133861404","0.060709345036479984","0.060709345036479984","0.060709345036479984","0.04550239224127441","0.04550239224127441","0.04550239224127441","0.04908169688019309","0.04908169688019309","0.04908169688019309"
"109900","0.02236079116507123","0.02236079116507123","0.02236079116507123","0.057836680704106885","0.057836680704106885","0.057836680704106885","0.05124823714916905","0.05124823714916905","0.05124823714916905","0.0421593160678943","0.0421593160678943","0.0421593160678943"
"109950","0.03003243601124268","0.03003243601124268","0.03003243601124268","0.06118281263625249","0.06118281263625249","0.06118281263625249","0.049374692142009735","0.049374692142009735","0.049374692142009735","0.04443469975376502","0.04443469975376502","0.04443469975376502"
"110000","0.02986232845041041","0.02986232845041041","0.02986232845041041","0.05925974803618514","0.05925974803618514","0.05925974803618514","0.045853519396713144","0.045853519396713144","0.045853519396713144","0.04569997118356136","0.04569997118356136","0.04569997118356136"
"110050","0.029331387294870285","0.029331387294870285","0.029331387294870285","0.05890131740209957","0.05890131740209957","0.05890131740209957","0.047144827148359686","0.047144827148359686","0.047144827148359686","0.04772601946153575","0.04772601946153575","0.04772601946153575"
"110100","0.028366032554565563","0.028366032554565563","0.028366032554565563","0.059504205417697846","0.059504205417697846","0.059504205417697846","0.04652538228699046","0.04652538228699046","0.04652538228699046","0.05011578160945488","0.05011578160945488","0.05011578160945488"
"110150","0.028738834798735166","0.028738834798735166","0.028738834798735166","0.059198402832927446","0.059198402832927446","0.059198402832927446","0.04656688324841005","0.04656688324841005","0.04656688324841005","0.049688723174455975","0.049688723174455975","0.049688723174455975"
"110200","0.02905880859700229","0.02905880859700229","0.02905880859700229","0.05834235322633476","0.05834235322633476","0.05834235322633476","0.0460468184598016","0.0460468184598016","0.0460468184598016","0.04873160991366163","0.04873160991366163","0.04873160991366163"
"110250","0.029123785319174395","0.029123785319174395","0.029123785319174395","0.059021251477105054","0.059021251477105054","0.059021251477105054","0.045484305651074176","0.045484305651074176","0.045484305651074176","0.04922976253407174","0.04922976253407174","0.04922976253407174"
"110300","0.03022333989158655","0.03022333989158655","0.03022333989158655","0.06265859320186652","0.06265859320186652","0.06265859320186652","0.04901444484503605","0.04901444484503605","0.04901444484503605","0.05154045893309208","0.05154045893309208","0.05154045893309208"
"110350","0.028627277382000695","0.028627277382000695","0.028627277382000695","0.06473655153191492","0.06473655153191492","0.06473655153191492","0.048448035922529324","0.048448035922529324","0.048448035922529324","0.051317315914908825","0.051317315914908825","0.051317315914908825"
"110400","0.02986254877655385","0.02986254877655385","0.02986254877655385","0.06260130645559846","0.06260130645559846","0.06260130645559846","0.04917862847206189","0.04917862847206189","0.04917862847206189","0.052132908274962315","0.052132908274962315","0.052132908274962315"
"110450","0.029963391164697154","0.029963391164697154","0.029963391164697154","0.06265541911125183","0.06265541911125183","0.06265541911125183","0.049016978995746405","0.049016978995746405","0.049016978995746405","0.051605993531959715","0.051605993531959715","0.051605993531959715"
"110500","0.03013047675950897","0.03013047675950897","0.03013047675950897","0.06201387009345712","0.06201387009345712","0.06201387009345712","0.04730584408121503","0.04730584408121503","0.04730584408121503","0.05170818769166472","0.05170818769166472","0.05170818769166472"
"110550","0.02964888976936818","0.02964888976936818","0.02964888976936818","0.0623400724786221","0.0623400724786221","0.0623400724786221","0.04669502274065591","0.04669502274065591","0.04669502274065591","0.05125931149129482","0.05125931149129482","0.05125931149129482"
"110600","0.029819475515377447","0.029819475515377447","0.029819475515377447","0.062548071173484","0.062548071173484","0.062548071173484","0.04679945053856897","0.04679945053856897","0.04679945053856897","0.05067546564981253","0.05067546564981253","0.05067546564981253"
"110650","0.02964062843283825","0.02964062843283825","0.02964062843283825","0.06132979688395035","0.06132979688395035","0.06132979688395035","0.04716122084342728","0.04716122084342728","0.04716122084342728","0.05040753994419558","0.05040753994419558","0.05040753994419558"
"110700","0.027064990184347455","0.027064990184347455","0.027064990184347455","0.06903895980212837","0.06903895980212837","0.06903895980212837","0.043150385414871074","0.043150385414871074","0.043150385414871074","0.04870577009084324","0.04870577009084324","0.04870577009084324"
"110750","0.026714170118793845","0.026714170118793845","0.026714170118793845","0.06360866106590446","0.06360866106590446","0.06360866106590446","0.04085908967488426","0.04085908967488426","0.04085908967488426","0.04734432654531331","0.04734432654531331","0.04734432654531331"
"110800","0.028205787932902977","0.028205787932902977","0.028205787932902977","0.06395474707430883","0.06395474707430883","0.06395474707430883","0.04122178652638418","0.04122178652638418","0.04122178652638418","0.048028197573699256","0.048028197573699256","0.048028197573699256"
"110850","0.02879825878695519","0.02879825878695519","0.02879825878695519","0.06332772880359883","0.06332772880359883","0.06332772880359883","0.040885980346832766","0.040885980346832766","0.040885980346832766","0.0491655103655325","0.0491655103655325","0.0491655103655325"
"110900","0.0275311129009952","0.0275311129009952","0.0275311129009952","0.062043996080906404","0.062043996080906404","0.062043996080906404","0.0428123104615107","0.0428123104615107","0.0428123104615107","0.04910087117159198","0.04910087117159198","0.04910087117159198"
"110950","0.028645704498814557","0.028645704498814557","0.028645704498814557","0.06127817524384532","0.06127817524384532","0.06127817524384532","0.04312831991127123","0.04312831991127123","0.04312831991127123","0.048619763847540486","0.048619763847540486","0.048619763847540486"
"111000","0.02917387342781642","0.02917387342781642","0.02917387342781642","0.061450876812075915","0.061450876812075915","0.061450876812075915","0.04267203743467857","0.04267203743467857","0.04267203743467857","0.04951683520981721","0.04951683520981721","0.04951683520981721"
"111050","0.02606861532798835","0.02606861532798835","0.02606861532798835","0.07654598940696035","0.07654598940696035","0.07654598940696035","0.04360339045524597","0.04360339045524597","0.04360339045524597","0.05536160924072776","0.05536160924072776","0.05536160924072776"
"111100","0.027035745747158665","0.027035745747158665","0.027035745747158665","0.05522772934483854","0.05522772934483854","0.05522772934483854","0.03691900769869486","0.03691900769869486","0.03691900769869486","0.05227149578562954","0.05227149578562954","0.05227149578562954"
"111150","0.027033294736033428","0.027033294736033428","0.027033294736033428","0.05850615291464552","0.05850615291464552","0.05850615291464552","0.03928151627497695","0.03928151627497695","0.03928151627497695","0.053914866893265016","0.053914866893265016","0.053914866893265016"
"111200","0.02687833431342937","0.02687833431342937","0.02687833431342937","0.056785908379372516","0.056785908379372516","0.056785908379372516","0.03992709516292545","0.03992709516292545","0.03992709516292545","0.0523542985498051","0.0523542985498051","0.0523542985498051"
"111250","0.028125681922262634","0.028125681922262634","0.028125681922262634","0.05760257115254656","0.05760257115254656","0.05760257115254656","0.0421019798675597","0.0421019798675597","0.0421019798675597","0.05129384946366007","0.05129384946366007","0.05129384946366007"
"111300","0.028011277974818758","0.028011277974818758","0.028011277974818758","0.059393617686913404","0.059393617686913404","0.059393617686913404","0.04253326473098089","0.04253326473098089","0.04253326473098089","0.053049735489377484","0.053049735489377484","0.053049735489377484"
"111350","0.027970756268347174","0.027970756268347174","0.027970756268347174","0.05929560363838746","0.05929560363838746","0.05929560363838746","0.04234192172726707","0.04234192172726707","0.04234192172726707","0.05180585644805519","0.05180585644805519","0.05180585644805519"
"111400","0.028201938439186672","0.028201938439186672","0.028201938439186672","0.05914114842175686","0.05914114842175686","0.05914114842175686","0.041835810985228344","0.041835810985228344","0.041835810985228344","0.050920820193683485","0.050920820193683485","0.050920820193683485"
"111450","0.023394156101858243","0.023394156101858243","0.023394156101858243","0.059159083757549524","0.059159083757549524","0.059159083757549524","0.03645472467178479","0.03645472467178479","0.03645472467178479","0.045335264585446566","0.045335264585446566","0.045335264585446566"
"111500","0.02721280128356408","0.02721280128356408","0.02721280128356408","0.05676598005899877","0.05676598005899877","0.05676598005899877","0.04526133784516291","0.04526133784516291","0.04526133784516291","0.043878600537551174","0.043878600537551174","0.043878600537551174"
"111550","0.03183845165265917","0.03183845165265917","0.03183845165265917","0.06037058209165417","0.06037058209165417","0.06037058209165417","0.04370350150616262","0.04370350150616262","0.04370350150616262","0.05070021162451855","0.05070021162451855","0.05070021162451855"
"111600","0.03145088818126235","0.03145088818126235","0.03145088818126235","0.06250999673236027","0.06250999673236027","0.06250999673236027","0.042985443934708475","0.042985443934708475","0.042985443934708475","0.04917959854320948","0.04917959854320948","0.04917959854320948"
"111650","0.030720468865992088","0.030720468865992088","0.030720468865992088","0.06233880811595117","0.06233880811595117","0.06233880811595117","0.04238817790367951","0.04238817790367951","0.04238817790367951","0.04904608725121728","0.04904608725121728","0.04904608725121728"
"111700","0.031169770048280015","0.031169770048280015","0.031169770048280015","0.06072661464095564","0.06072661464095564","0.06072661464095564","0.04307986504251236","0.04307986504251236","0.04307986504251236","0.04821084209374691","0.04821084209374691","0.04821084209374691"
"111750","0.0310140801807335","0.0310140801807335","0.0310140801807335","0.06170800776232647","0.06170800776232647","0.06170800776232647","0.04309954249913085","0.04309954249913085","0.04309954249913085","0.04789312953082255","0.04789312953082255","0.04789312953082255"
"111800","0.03109232251165954","0.03109232251165954","0.03109232251165954","0.05986150658735242","0.05986150658735242","0.05986150658735242","0.043211432237463085","0.043211432237463085","0.043211432237463085","0.047516611299116183","0.047516611299116183","0.047516611299116183"
"111850","0.031182828117161988","0.031182828117161988","0.031182828117161988","0.04545272089540958","0.04545272089540958","0.04545272089540958","0.03678460195660591","0.03678460195660591","0.03678460195660591","0.05260370582342148","0.05260370582342148","0.05260370582342148"
"111900","0.030660945468892652","0.030660945468892652","0.030660945468892652","0.05283756919205189","0.05283756919205189","0.05283756919205189","0.03720155014346043","0.03720155014346043","0.03720155014346043","0.05117707796394825","0.05117707796394825","0.05117707796394825"
"111950","0.030634642830118537","0.030634642830118537","0.030634642830118537","0.05533253954350948","0.05533253954350948","0.05533253954350948","0.03877943091467023","0.03877943091467023","0.03877943091467023","0.04846359949558973","0.04846359949558973","0.04846359949558973"
"112000","0.029970790247565934","0.029970790247565934","0.029970790247565934","0.05594616880374295","0.05594616880374295","0.05594616880374295","0.03889487106086952","0.03889487106086952","0.03889487106086952","0.04984640632889101","0.04984640632889101","0.04984640632889101"
"112050","0.03080343524201049","0.03080343524201049","0.03080343524201049","0.054797962109247846","0.054797962109247846","0.054797962109247846","0.040033985167327854","0.040033985167327854","0.040033985167327854","0.05064679142087698","0.05064679142087698","0.05064679142087698"
"112100","0.030672644291242415","0.030672644291242415","0.030672644291242415","0.05616298378868537","0.05616298378868537","0.05616298378868537","0.03966972703114152","0.03966972703114152","0.03966972703114152","0.05098691356791692","0.05098691356791692","0.05098691356791692"
"112150","0.030462099991452236","0.030462099991452236","0.030462099991452236","0.057053824595820445","0.057053824595820445","0.057053824595820445","0.03983743575329964","0.03983743575329964","0.03983743575329964","0.05042423916550783","0.05042423916550783","0.05042423916550783"
"112200","0.02994115768621365","0.02994115768621365","0.02994115768621365","0.05769294514382879","0.05769294514382879","0.05769294514382879","0.04031376663595438","0.04031376663595438","0.04031376663595438","0.05065584612141053","0.05065584612141053","0.05065584612141053"
"112250","0.029886533191208455","0.029886533191208455","0.029886533191208455","0.053800208001014066","0.053800208001014066","0.053800208001014066","0.04677263422704795","0.04677263422704795","0.04677263422704795","0.04700158443301916","0.04700158443301916","0.04700158443301916"
"112300","0.02984683986176692","0.02984683986176692","0.02984683986176692","0.05759568139910698","0.05759568139910698","0.05759568139910698","0.0419751152263156","0.0419751152263156","0.0419751152263156","0.04616892691479907","0.04616892691479907","0.04616892691479907"
"112350","0.029486624826329636","0.029486624826329636","0.029486624826329636","0.05761745784070287","0.05761745784070287","0.05761745784070287","0.04246178066441372","0.04246178066441372","0.04246178066441372","0.04638710028644818","0.04638710028644818","0.04638710028644818"
